,Unnamed: 0,SampleName,SequencingRun_or_FolderName,Read1_Name,Read1_checksum,Read1_Count,Read2_Name,Read2_checksum,Read2_Count,PairEnd_ReadCount_Equal?,Fastq_PATH,r1_zip,r2_zip,r1_key1,r1_r2_
1941,1941,BS3_ACAGTG,BioSci1_BB42,BS3_ACAGTG_L001_R1_001.fastq.gz;BS3_ACAGTG_L001_R1_002.fastq.gz;BS3_ACAGTG_L001_R1_003.fastq.gz;BS3_ACAGTG_L001_R1_004.fastq.gz;BS3_ACAGTG_L001_R1_005.fastq.gz,67bf67ce8e5a05eef53f4d9a631c1d38;22116488cf7284d0d80cbe022903c318;1bcf61d297bce1e27bc721b5a80f3246;cf89b73aa0138fe5d122f5b0b766b4ea;72f09ac69b2e40fa339bfecd4cd03ac0,4000000;4000000;4000000;4000000;182590,BS3_ACAGTG_L001_R2_001.fastq.gz;BS3_ACAGTG_L001_R2_002.fastq.gz;BS3_ACAGTG_L001_R2_003.fastq.gz;BS3_ACAGTG_L001_R2_004.fastq.gz;BS3_ACAGTG_L001_R2_005.fastq.gz,e055c4954d7256481ab6dbbefca4d445;9e4185b6b5beaf3aa8273f9d750ba892;54b1040ff73d16e234cb2544cc7ac548;581390a8e009ca63072f78d4cc783c80;d0769f6fb8529f39810f7f1ce441a9e7,4000000;4000000;4000000;4000000;182590,Yes,HiSeqData/BioSci1_BB42/130918_D00108_0165_AH7AN8ADXX_Project_bastianb-BB42/Sample_BS3,"{'BS3_ACAGTG_L001_R1_001.fastq.gz': '67bf67ce8e5a05eef53f4d9a631c1d38', 'BS3_ACAGTG_L001_R1_002.fastq.gz': '22116488cf7284d0d80cbe022903c318', 'BS3_ACAGTG_L001_R1_003.fastq.gz': '1bcf61d297bce1e27bc721b5a80f3246', 'BS3_ACAGTG_L001_R1_004.fastq.gz': 'cf89b73aa0138fe5d122f5b0b766b4ea', 'BS3_ACAGTG_L001_R1_005.fastq.gz': '72f09ac69b2e40fa339bfecd4cd03ac0'}","{'BS3_ACAGTG_L001_R2_001.fastq.gz': 'e055c4954d7256481ab6dbbefca4d445', 'BS3_ACAGTG_L001_R2_002.fastq.gz': '9e4185b6b5beaf3aa8273f9d750ba892', 'BS3_ACAGTG_L001_R2_003.fastq.gz': '54b1040ff73d16e234cb2544cc7ac548', 'BS3_ACAGTG_L001_R2_004.fastq.gz': '581390a8e009ca63072f78d4cc783c80', 'BS3_ACAGTG_L001_R2_005.fastq.gz': 'd0769f6fb8529f39810f7f1ce441a9e7'}",BS3_ACAGTG_L001_R1_001.fastq.gz,{}
1942,1942,BS4_GCCAAT,BioSci1_BB42,BS4_GCCAAT_L001_R1_001.fastq.gz;BS4_GCCAAT_L001_R1_002.fastq.gz;BS4_GCCAAT_L001_R1_003.fastq.gz;BS4_GCCAAT_L001_R1_004.fastq.gz;BS4_GCCAAT_L001_R1_005.fastq.gz,18dacdf783d221c2c89f41cbd64353c6;c17873d252e457102a4fe2344b1dac35;05a9a74834a2be703ed3b85f1a2d309a;269d15819beb20212752a101143c569b;8cf13fab391d2b12b9614a04c6823077,4000000;4000000;4000000;4000000;35031,BS4_GCCAAT_L001_R2_001.fastq.gz;BS4_GCCAAT_L001_R2_002.fastq.gz;BS4_GCCAAT_L001_R2_003.fastq.gz;BS4_GCCAAT_L001_R2_004.fastq.gz;BS4_GCCAAT_L001_R2_005.fastq.gz,1cddb1c09e34e2c77d1c9acbd35b7b61;2760bd891dd1fa04f0dcc08b9ae46329;97325708075a03389fc1998410ea12f4;fc437e4945d54d4f259d86a793033e97;108485c8295c7d2823634e88f941d797,4000000;4000000;4000000;4000000;35031,Yes,HiSeqData/BioSci1_BB42/130918_D00108_0165_AH7AN8ADXX_Project_bastianb-BB42/Sample_BS4,"{'BS4_GCCAAT_L001_R1_001.fastq.gz': '18dacdf783d221c2c89f41cbd64353c6', 'BS4_GCCAAT_L001_R1_002.fastq.gz': 'c17873d252e457102a4fe2344b1dac35', 'BS4_GCCAAT_L001_R1_003.fastq.gz': '05a9a74834a2be703ed3b85f1a2d309a', 'BS4_GCCAAT_L001_R1_004.fastq.gz': '269d15819beb20212752a101143c569b', 'BS4_GCCAAT_L001_R1_005.fastq.gz': '8cf13fab391d2b12b9614a04c6823077'}","{'BS4_GCCAAT_L001_R2_001.fastq.gz': '1cddb1c09e34e2c77d1c9acbd35b7b61', 'BS4_GCCAAT_L001_R2_002.fastq.gz': '2760bd891dd1fa04f0dcc08b9ae46329', 'BS4_GCCAAT_L001_R2_003.fastq.gz': '97325708075a03389fc1998410ea12f4', 'BS4_GCCAAT_L001_R2_004.fastq.gz': 'fc437e4945d54d4f259d86a793033e97', 'BS4_GCCAAT_L001_R2_005.fastq.gz': '108485c8295c7d2823634e88f941d797'}",BS4_GCCAAT_L001_R1_001.fastq.gz,{}
1943,1943,BS5_CAGATC,BioSci1_BB42,BS5_CAGATC_L001_R1_001.fastq.gz;BS5_CAGATC_L001_R1_002.fastq.gz;BS5_CAGATC_L001_R1_003.fastq.gz;BS5_CAGATC_L001_R1_004.fastq.gz,bd89ef6c99a0a99df21ebeecbf90c859;6d22e6be6603ec37e043bf55499fde1d;306f0b3298569766dc808fb096849d5e;eac0b2de2c43f62641e2c6e1444a5b3f,4000000;4000000;4000000;2739435,BS5_CAGATC_L001_R2_001.fastq.gz;BS5_CAGATC_L001_R2_002.fastq.gz;BS5_CAGATC_L001_R2_003.fastq.gz;BS5_CAGATC_L001_R2_004.fastq.gz,448050d59e772eba09c274b539b6340f;33201ba62c4a2c1776d4c4bd6a8450c4;99ca54f1a6049fa6581364bf7fcc7c42;f3a9c6e372eddfe5b833b45d528992e1,4000000;4000000;4000000;2739435,Yes,HiSeqData/BioSci1_BB42/130918_D00108_0165_AH7AN8ADXX_Project_bastianb-BB42/Sample_BS5,"{'BS5_CAGATC_L001_R1_001.fastq.gz': 'bd89ef6c99a0a99df21ebeecbf90c859', 'BS5_CAGATC_L001_R1_002.fastq.gz': '6d22e6be6603ec37e043bf55499fde1d', 'BS5_CAGATC_L001_R1_003.fastq.gz': '306f0b3298569766dc808fb096849d5e', 'BS5_CAGATC_L001_R1_004.fastq.gz': 'eac0b2de2c43f62641e2c6e1444a5b3f'}","{'BS5_CAGATC_L001_R2_001.fastq.gz': '448050d59e772eba09c274b539b6340f', 'BS5_CAGATC_L001_R2_002.fastq.gz': '33201ba62c4a2c1776d4c4bd6a8450c4', 'BS5_CAGATC_L001_R2_003.fastq.gz': '99ca54f1a6049fa6581364bf7fcc7c42', 'BS5_CAGATC_L001_R2_004.fastq.gz': 'f3a9c6e372eddfe5b833b45d528992e1'}",BS5_CAGATC_L001_R1_001.fastq.gz,{}
1944,1944,BS6_CTTGTA,BioSci1_BB42,BS6_CTTGTA_L001_R1_001.fastq.gz;BS6_CTTGTA_L001_R1_002.fastq.gz;BS6_CTTGTA_L001_R1_003.fastq.gz;BS6_CTTGTA_L001_R1_004.fastq.gz,c54e8ba10f8d3ddeaa5b343651917bfa;c187cb8a97dda41e6eb7a8bf5687a89c;58ba64c1704e4e3b4f9daa74600817bf;4af339f4a2433f05b19d347f73918722,4000000;4000000;4000000;2604411,BS6_CTTGTA_L001_R2_001.fastq.gz;BS6_CTTGTA_L001_R2_002.fastq.gz;BS6_CTTGTA_L001_R2_003.fastq.gz;BS6_CTTGTA_L001_R2_004.fastq.gz,8a591bb7b4115561efe4beb40381b73b;36e96cf6930a9a2d8e6031a8e50dbdcb;42dfe04e3412b3899e8807aca59aac1f;43dafbb7938af5748d26104a37d60f26,4000000;4000000;4000000;2604411,Yes,HiSeqData/BioSci1_BB42/130918_D00108_0165_AH7AN8ADXX_Project_bastianb-BB42/Sample_BS6,"{'BS6_CTTGTA_L001_R1_001.fastq.gz': 'c54e8ba10f8d3ddeaa5b343651917bfa', 'BS6_CTTGTA_L001_R1_002.fastq.gz': 'c187cb8a97dda41e6eb7a8bf5687a89c', 'BS6_CTTGTA_L001_R1_003.fastq.gz': '58ba64c1704e4e3b4f9daa74600817bf', 'BS6_CTTGTA_L001_R1_004.fastq.gz': '4af339f4a2433f05b19d347f73918722'}","{'BS6_CTTGTA_L001_R2_001.fastq.gz': '8a591bb7b4115561efe4beb40381b73b', 'BS6_CTTGTA_L001_R2_002.fastq.gz': '36e96cf6930a9a2d8e6031a8e50dbdcb', 'BS6_CTTGTA_L001_R2_003.fastq.gz': '42dfe04e3412b3899e8807aca59aac1f', 'BS6_CTTGTA_L001_R2_004.fastq.gz': '43dafbb7938af5748d26104a37d60f26'}",BS6_CTTGTA_L001_R1_001.fastq.gz,{}
1945,1945,BS7_ATCACG,BioSci1_BB42,BS7_ATCACG_L001_R1_001.fastq.gz;BS7_ATCACG_L001_R1_002.fastq.gz;BS7_ATCACG_L001_R1_003.fastq.gz,98db25b5fc4786c9bf04b75de85524f4;62c47bffdd20cc1e2bf103e695107edf;0d55285c412fb2f1ad0ea5a7228a915b,4000000;4000000;2871373,BS7_ATCACG_L001_R2_001.fastq.gz;BS7_ATCACG_L001_R2_002.fastq.gz;BS7_ATCACG_L001_R2_003.fastq.gz,45afdf89e565aaaf2e35b4fc96381b9b;61a6d75100e79a606d8bce9ecc9846d3;36aabfaf79a51d700b6b50f7f9bb4e66,4000000;4000000;2871373,Yes,HiSeqData/BioSci1_BB42/130918_D00108_0165_AH7AN8ADXX_Project_bastianb-BB42/Sample_BS7,"{'BS7_ATCACG_L001_R1_001.fastq.gz': '98db25b5fc4786c9bf04b75de85524f4', 'BS7_ATCACG_L001_R1_002.fastq.gz': '62c47bffdd20cc1e2bf103e695107edf', 'BS7_ATCACG_L001_R1_003.fastq.gz': '0d55285c412fb2f1ad0ea5a7228a915b'}","{'BS7_ATCACG_L001_R2_001.fastq.gz': '45afdf89e565aaaf2e35b4fc96381b9b', 'BS7_ATCACG_L001_R2_002.fastq.gz': '61a6d75100e79a606d8bce9ecc9846d3', 'BS7_ATCACG_L001_R2_003.fastq.gz': '36aabfaf79a51d700b6b50f7f9bb4e66'}",BS7_ATCACG_L001_R1_001.fastq.gz,{}
1946,1946,BS8_TTAGGC,BioSci1_BB42,BS8_TTAGGC_L001_R1_001.fastq.gz;BS8_TTAGGC_L001_R1_002.fastq.gz;BS8_TTAGGC_L001_R1_003.fastq.gz;BS8_TTAGGC_L001_R1_004.fastq.gz,644de44aa760b4fe6c0ad9b289f5e2a8;72336532337c8e64aae585fa987044d0;48f5c43cf6dce462895c27fdfc2d0075;a3eb53830e8f8204f256a93919e5bd17,4000000;4000000;4000000;619513,BS8_TTAGGC_L001_R2_001.fastq.gz;BS8_TTAGGC_L001_R2_002.fastq.gz;BS8_TTAGGC_L001_R2_003.fastq.gz;BS8_TTAGGC_L001_R2_004.fastq.gz,3d1b65d979e98a75ee9b1918f03427dc;671506bbdc71f8abc1a7c71e81d79e8d;9f1579225b62047265ece0a02ba44633;8a7bb2ba31c41b242dcfd84ef307749e,4000000;4000000;4000000;619513,Yes,HiSeqData/BioSci1_BB42/130918_D00108_0165_AH7AN8ADXX_Project_bastianb-BB42/Sample_BS8,"{'BS8_TTAGGC_L001_R1_001.fastq.gz': '644de44aa760b4fe6c0ad9b289f5e2a8', 'BS8_TTAGGC_L001_R1_002.fastq.gz': '72336532337c8e64aae585fa987044d0', 'BS8_TTAGGC_L001_R1_003.fastq.gz': '48f5c43cf6dce462895c27fdfc2d0075', 'BS8_TTAGGC_L001_R1_004.fastq.gz': 'a3eb53830e8f8204f256a93919e5bd17'}","{'BS8_TTAGGC_L001_R2_001.fastq.gz': '3d1b65d979e98a75ee9b1918f03427dc', 'BS8_TTAGGC_L001_R2_002.fastq.gz': '671506bbdc71f8abc1a7c71e81d79e8d', 'BS8_TTAGGC_L001_R2_003.fastq.gz': '9f1579225b62047265ece0a02ba44633', 'BS8_TTAGGC_L001_R2_004.fastq.gz': '8a7bb2ba31c41b242dcfd84ef307749e'}",BS8_TTAGGC_L001_R1_001.fastq.gz,{}
1947,1947,BS9_ACTTGA,BioSci1_BB42,BS9_ACTTGA_L001_R1_001.fastq.gz;BS9_ACTTGA_L001_R1_002.fastq.gz;BS9_ACTTGA_L001_R1_003.fastq.gz;BS9_ACTTGA_L001_R1_004.fastq.gz;BS9_ACTTGA_L001_R1_005.fastq.gz,ccc3c40a89f1bd65499927b662bdf930;e94d35332dbea08504a1213d66404ba9;417feb22884bc26dade71a3f0b166b47;3e3bd8cb79e4812431bf85fa5ebcb456;7946c13e8b6e7c6188a85be27144f4fb,4000000;4000000;4000000;4000000;3337540,BS9_ACTTGA_L001_R2_001.fastq.gz;BS9_ACTTGA_L001_R2_002.fastq.gz;BS9_ACTTGA_L001_R2_003.fastq.gz;BS9_ACTTGA_L001_R2_004.fastq.gz;BS9_ACTTGA_L001_R2_005.fastq.gz,ba785ce4e1a12c75fcb03bddabcf8cae;992c23a2c282ef98e336138d86124179;94da6ef1205edca5b2b2a929da73a3a2;d85848555114400ce8cec8ec25d21597;3bd29507f492a29db6ccc72c5e01187f,4000000;4000000;4000000;4000000;3337540,Yes,HiSeqData/BioSci1_BB42/130918_D00108_0165_AH7AN8ADXX_Project_bastianb-BB42/Sample_BS9,"{'BS9_ACTTGA_L001_R1_001.fastq.gz': 'ccc3c40a89f1bd65499927b662bdf930', 'BS9_ACTTGA_L001_R1_002.fastq.gz': 'e94d35332dbea08504a1213d66404ba9', 'BS9_ACTTGA_L001_R1_003.fastq.gz': '417feb22884bc26dade71a3f0b166b47', 'BS9_ACTTGA_L001_R1_004.fastq.gz': '3e3bd8cb79e4812431bf85fa5ebcb456', 'BS9_ACTTGA_L001_R1_005.fastq.gz': '7946c13e8b6e7c6188a85be27144f4fb'}","{'BS9_ACTTGA_L001_R2_001.fastq.gz': 'ba785ce4e1a12c75fcb03bddabcf8cae', 'BS9_ACTTGA_L001_R2_002.fastq.gz': '992c23a2c282ef98e336138d86124179', 'BS9_ACTTGA_L001_R2_003.fastq.gz': '94da6ef1205edca5b2b2a929da73a3a2', 'BS9_ACTTGA_L001_R2_004.fastq.gz': 'd85848555114400ce8cec8ec25d21597', 'BS9_ACTTGA_L001_R2_005.fastq.gz': '3bd29507f492a29db6ccc72c5e01187f'}",BS9_ACTTGA_L001_R1_001.fastq.gz,{}
1948,1948,CGH13-324_GATCAG,BioSci2_BB51,CGH13-324_GATCAG_L002_R1_001.fastq.gz,9953e43164f8b96adc00acab67eeb97a,43138,CGH13-324_GATCAG_L002_R2_001.fastq.gz,2dc791e7b66d2061e40f93d46fa16fa0,43138,Yes,HiSeqData/BioSci2_BB51/131028_D00328_0061_BH7FV2ADXX_Project_bastianb-BB51/Sample_CGH13-324,{'CGH13-324_GATCAG_L002_R1_001.fastq.gz': '9953e43164f8b96adc00acab67eeb97a'},{'CGH13-324_GATCAG_L002_R2_001.fastq.gz': '2dc791e7b66d2061e40f93d46fa16fa0'},CGH13-324_GATCAG_L002_R1_001.fastq.gz,{}
1949,1949,CGH13-331_TAGCTT,BioSci2_BB51,CGH13-331_TAGCTT_L002_R1_001.fastq.gz;CGH13-331_TAGCTT_L002_R1_002.fastq.gz;CGH13-331_TAGCTT_L002_R1_003.fastq.gz;CGH13-331_TAGCTT_L002_R1_004.fastq.gz;CGH13-331_TAGCTT_L002_R1_005.fastq.gz;CGH13-331_TAGCTT_L002_R1_006.fastq.gz,9d6dc6c3b865bd28f0f5ea55ecd6c40f;b2e9aab2e51538e210b790bbd5254171;98244f420f54c83b23e0b7b4f040e431;50269a9794287b0955954fc76306b6d7;fbc4d87cfd8ef27400a35370ecdbe51a;eb4d8aebde266f0f68eb8997b2fc423d,4000000;4000000;4000000;4000000;4000000;13591,CGH13-331_TAGCTT_L002_R2_001.fastq.gz;CGH13-331_TAGCTT_L002_R2_002.fastq.gz;CGH13-331_TAGCTT_L002_R2_003.fastq.gz;CGH13-331_TAGCTT_L002_R2_004.fastq.gz;CGH13-331_TAGCTT_L002_R2_005.fastq.gz;CGH13-331_TAGCTT_L002_R2_006.fastq.gz,748d6993d925fc45bc15a54d232a57b2;a403539db7782035cf5c08850ec0b7db;735a73f455e81427f3057a066333c05a;c259313c7d5183be70a63962d08b9e31;3895766d601ec9e63d7af67ec4a5ffe8;48031800285e1c0bb1254b7dd126dca7,4000000;4000000;4000000;4000000;4000000;13591,Yes,HiSeqData/BioSci2_BB51/131028_D00328_0061_BH7FV2ADXX_Project_bastianb-BB51/Sample_CGH13-331,"{'CGH13-331_TAGCTT_L002_R1_001.fastq.gz': '9d6dc6c3b865bd28f0f5ea55ecd6c40f', 'CGH13-331_TAGCTT_L002_R1_002.fastq.gz': 'b2e9aab2e51538e210b790bbd5254171', 'CGH13-331_TAGCTT_L002_R1_003.fastq.gz': '98244f420f54c83b23e0b7b4f040e431', 'CGH13-331_TAGCTT_L002_R1_004.fastq.gz': '50269a9794287b0955954fc76306b6d7', 'CGH13-331_TAGCTT_L002_R1_005.fastq.gz': 'fbc4d87cfd8ef27400a35370ecdbe51a', 'CGH13-331_TAGCTT_L002_R1_006.fastq.gz': 'eb4d8aebde266f0f68eb8997b2fc423d'}","{'CGH13-331_TAGCTT_L002_R2_001.fastq.gz': '748d6993d925fc45bc15a54d232a57b2', 'CGH13-331_TAGCTT_L002_R2_002.fastq.gz': 'a403539db7782035cf5c08850ec0b7db', 'CGH13-331_TAGCTT_L002_R2_003.fastq.gz': '735a73f455e81427f3057a066333c05a', 'CGH13-331_TAGCTT_L002_R2_004.fastq.gz': 'c259313c7d5183be70a63962d08b9e31', 'CGH13-331_TAGCTT_L002_R2_005.fastq.gz': '3895766d601ec9e63d7af67ec4a5ffe8', 'CGH13-331_TAGCTT_L002_R2_006.fastq.gz': '48031800285e1c0bb1254b7dd126dca7'}",CGH13-331_TAGCTT_L002_R1_001.fastq.gz,{}
1950,1950,Ivanka-13-1_CGATGT,BioSci2_BB51,Ivanka-13-1_CGATGT_L002_R1_001.fastq.gz;Ivanka-13-1_CGATGT_L002_R1_002.fastq.gz;Ivanka-13-1_CGATGT_L002_R1_003.fastq.gz;Ivanka-13-1_CGATGT_L002_R1_004.fastq.gz,409913d2b225ccf9b4ae9553b98f1282;b279ad5da7529ebea275a01a851c3540;fe7348f0f1c12a9a133a8e0d56b5c9ae;24fbbb4e3b3990b12b0a83b0f87e3e01,4000000;4000000;4000000;2409195,Ivanka-13-1_CGATGT_L002_R2_001.fastq.gz;Ivanka-13-1_CGATGT_L002_R2_002.fastq.gz;Ivanka-13-1_CGATGT_L002_R2_003.fastq.gz;Ivanka-13-1_CGATGT_L002_R2_004.fastq.gz,512963f7926e81c7a7b5783cd6abeeb6;2c8c08ff1e9c8f777be77ec70bc1b7c3;90c767c3525902e59befddfe3bd54653;c99e498c94eda3dd1d8ed7fa433cfb38,4000000;4000000;4000000;2409195,Yes,HiSeqData/BioSci2_BB51/131028_D00328_0061_BH7FV2ADXX_Project_bastianb-BB51/Sample_Ivanka-13-1,"{'Ivanka-13-1_CGATGT_L002_R1_001.fastq.gz': '409913d2b225ccf9b4ae9553b98f1282', 'Ivanka-13-1_CGATGT_L002_R1_002.fastq.gz': 'b279ad5da7529ebea275a01a851c3540', 'Ivanka-13-1_CGATGT_L002_R1_003.fastq.gz': 'fe7348f0f1c12a9a133a8e0d56b5c9ae', 'Ivanka-13-1_CGATGT_L002_R1_004.fastq.gz': '24fbbb4e3b3990b12b0a83b0f87e3e01'}","{'Ivanka-13-1_CGATGT_L002_R2_001.fastq.gz': '512963f7926e81c7a7b5783cd6abeeb6', 'Ivanka-13-1_CGATGT_L002_R2_002.fastq.gz': '2c8c08ff1e9c8f777be77ec70bc1b7c3', 'Ivanka-13-1_CGATGT_L002_R2_003.fastq.gz': '90c767c3525902e59befddfe3bd54653', 'Ivanka-13-1_CGATGT_L002_R2_004.fastq.gz': 'c99e498c94eda3dd1d8ed7fa433cfb38'}",Ivanka-13-1_CGATGT_L002_R1_001.fastq.gz,{}
1951,1951,Ivanka-13-2_TGACCA,BioSci2_BB51,Ivanka-13-2_TGACCA_L002_R1_001.fastq.gz;Ivanka-13-2_TGACCA_L002_R1_002.fastq.gz;Ivanka-13-2_TGACCA_L002_R1_003.fastq.gz;Ivanka-13-2_TGACCA_L002_R1_004.fastq.gz,231a639cf0c257a87a78574de800fb9a;517f6b5c90ba9513037471555adfc364;038691b246a67dbf4b7562eca0cd1e64;82b5f91777bd2dbfb2195bb6b0aacd5a,4000000;4000000;4000000;2448972,Ivanka-13-2_TGACCA_L002_R2_001.fastq.gz;Ivanka-13-2_TGACCA_L002_R2_002.fastq.gz;Ivanka-13-2_TGACCA_L002_R2_003.fastq.gz;Ivanka-13-2_TGACCA_L002_R2_004.fastq.gz,4fba4fc1d2109e4ab2c39d5c69b63807;fd51b8008ce4a3cbf05f9c7ccd500f44;866283d9079bb1d393c9841b7de214c2;b44ed91e426f9b27e7a0a80a3f483deb,4000000;4000000;4000000;2448972,Yes,HiSeqData/BioSci2_BB51/131028_D00328_0061_BH7FV2ADXX_Project_bastianb-BB51/Sample_Ivanka-13-2,"{'Ivanka-13-2_TGACCA_L002_R1_001.fastq.gz': '231a639cf0c257a87a78574de800fb9a', 'Ivanka-13-2_TGACCA_L002_R1_002.fastq.gz': '517f6b5c90ba9513037471555adfc364', 'Ivanka-13-2_TGACCA_L002_R1_003.fastq.gz': '038691b246a67dbf4b7562eca0cd1e64', 'Ivanka-13-2_TGACCA_L002_R1_004.fastq.gz': '82b5f91777bd2dbfb2195bb6b0aacd5a'}","{'Ivanka-13-2_TGACCA_L002_R2_001.fastq.gz': '4fba4fc1d2109e4ab2c39d5c69b63807', 'Ivanka-13-2_TGACCA_L002_R2_002.fastq.gz': 'fd51b8008ce4a3cbf05f9c7ccd500f44', 'Ivanka-13-2_TGACCA_L002_R2_003.fastq.gz': '866283d9079bb1d393c9841b7de214c2', 'Ivanka-13-2_TGACCA_L002_R2_004.fastq.gz': 'b44ed91e426f9b27e7a0a80a3f483deb'}",Ivanka-13-2_TGACCA_L002_R1_001.fastq.gz,{}
1952,1952,Ivanka-13-3_ACAGTG,BioSci2_BB51,Ivanka-13-3_ACAGTG_L002_R1_001.fastq.gz;Ivanka-13-3_ACAGTG_L002_R1_002.fastq.gz;Ivanka-13-3_ACAGTG_L002_R1_003.fastq.gz;Ivanka-13-3_ACAGTG_L002_R1_004.fastq.gz,5fd3b6202b0014caa0d6e4233b8182cb;311854c2ac50bf840de0b1ff0d5b0a28;13ac7e453a311cd3791661255941ca1e;bb91b2675f7e127544073b4712a68fe5,4000000;4000000;4000000;477222,Ivanka-13-3_ACAGTG_L002_R2_001.fastq.gz;Ivanka-13-3_ACAGTG_L002_R2_002.fastq.gz;Ivanka-13-3_ACAGTG_L002_R2_003.fastq.gz;Ivanka-13-3_ACAGTG_L002_R2_004.fastq.gz,bb061ebbd503722d49e2430b0d3cb18b;022f925d46e198cb301ee24c8684077d;1e3b3909fd7ca4326bef553aec786fc0;adb0cdfdb171311560ced26e2189bdc4,4000000;4000000;4000000;477222,Yes,HiSeqData/BioSci2_BB51/131028_D00328_0061_BH7FV2ADXX_Project_bastianb-BB51/Sample_Ivanka-13-3,"{'Ivanka-13-3_ACAGTG_L002_R1_001.fastq.gz': '5fd3b6202b0014caa0d6e4233b8182cb', 'Ivanka-13-3_ACAGTG_L002_R1_002.fastq.gz': '311854c2ac50bf840de0b1ff0d5b0a28', 'Ivanka-13-3_ACAGTG_L002_R1_003.fastq.gz': '13ac7e453a311cd3791661255941ca1e', 'Ivanka-13-3_ACAGTG_L002_R1_004.fastq.gz': 'bb91b2675f7e127544073b4712a68fe5'}","{'Ivanka-13-3_ACAGTG_L002_R2_001.fastq.gz': 'bb061ebbd503722d49e2430b0d3cb18b', 'Ivanka-13-3_ACAGTG_L002_R2_002.fastq.gz': '022f925d46e198cb301ee24c8684077d', 'Ivanka-13-3_ACAGTG_L002_R2_003.fastq.gz': '1e3b3909fd7ca4326bef553aec786fc0', 'Ivanka-13-3_ACAGTG_L002_R2_004.fastq.gz': 'adb0cdfdb171311560ced26e2189bdc4'}",Ivanka-13-3_ACAGTG_L002_R1_001.fastq.gz,{}
1953,1953,Ivanka-13-5_GCCAAT,BioSci2_BB51,Ivanka-13-5_GCCAAT_L002_R1_001.fastq.gz;Ivanka-13-5_GCCAAT_L002_R1_002.fastq.gz;Ivanka-13-5_GCCAAT_L002_R1_003.fastq.gz;Ivanka-13-5_GCCAAT_L002_R1_004.fastq.gz,43d0cf0ef028ac154e9e0c194db640bf;37a426c8ea7870d549e9411f0e5b38dc;a076c64f1fca7a272e783507091ad97f;bc2bec4095bace7ce98a94447cb0e69c,4000000;4000000;4000000;2887539,Ivanka-13-5_GCCAAT_L002_R2_001.fastq.gz;Ivanka-13-5_GCCAAT_L002_R2_002.fastq.gz;Ivanka-13-5_GCCAAT_L002_R2_003.fastq.gz;Ivanka-13-5_GCCAAT_L002_R2_004.fastq.gz,3641e004bbb30e29659dcae7ce99c975;ac26c69191877cb41584c34b68fd9aaa;318bde21aec8a3b34a298e33e97b61e0;5e9e906ee9a955f65c1ce2c137bf9825,4000000;4000000;4000000;2887539,Yes,HiSeqData/BioSci2_BB51/131028_D00328_0061_BH7FV2ADXX_Project_bastianb-BB51/Sample_Ivanka-13-5,"{'Ivanka-13-5_GCCAAT_L002_R1_001.fastq.gz': '43d0cf0ef028ac154e9e0c194db640bf', 'Ivanka-13-5_GCCAAT_L002_R1_002.fastq.gz': '37a426c8ea7870d549e9411f0e5b38dc', 'Ivanka-13-5_GCCAAT_L002_R1_003.fastq.gz': 'a076c64f1fca7a272e783507091ad97f', 'Ivanka-13-5_GCCAAT_L002_R1_004.fastq.gz': 'bc2bec4095bace7ce98a94447cb0e69c'}","{'Ivanka-13-5_GCCAAT_L002_R2_001.fastq.gz': '3641e004bbb30e29659dcae7ce99c975', 'Ivanka-13-5_GCCAAT_L002_R2_002.fastq.gz': 'ac26c69191877cb41584c34b68fd9aaa', 'Ivanka-13-5_GCCAAT_L002_R2_003.fastq.gz': '318bde21aec8a3b34a298e33e97b61e0', 'Ivanka-13-5_GCCAAT_L002_R2_004.fastq.gz': '5e9e906ee9a955f65c1ce2c137bf9825'}",Ivanka-13-5_GCCAAT_L002_R1_001.fastq.gz,{}
